generation s r trait[0][0] trait[0][1] trait[0][2] trait[0][3] trait[0][4] trait[0][5] trait[0][6] trait[0][7] trait[0][8] trait[0][9] 
3 0.0534455 0.0466862 0.0135615  0.0129695  -0.0244217  -0.0230652  0.0181541  -0.00847991  0.0104393  -0.0109782  0.00188116  -0.00803328 
8 0.00553957 0.0064395 0.00149515  0.00368524  9.88265e-05  -0.00304592  8.62533e-05  -0.00148453  0.00311252  -0.0012862  0.00132402  -0.00102808 
9 0.0246714 0.0137766 0.0062501  0.00401361  -4.53379e-05  -0.00724876  -0.00186338  0.00325227  -0.00578576  0.0026498  -0.000608109  -0.00521157 
10 0.0557463 0.0256352 0.0141644  0.00651652  -0.00637461  -0.00122396  -0.00031348  0.00423753  0.00784989  -0.0115355  0.0114497  -0.00530021 
14 0.247146 0.153629 0.0640739  0.011986  -0.0267282  -0.0869985  0.0406721  0.0602003  -0.013714  0.0595664  0.0445246  0.00852558 
15 0.300573 0.146143 0.0768921  0.0357633  -0.018267  0.026476  -0.0129677  0.0288997  -0.0743677  0.0651065  0.0174844  -0.0453121 
19 0.199057 0.114977 0.0470587  0.0258162  0.0192236  0.0236273  0.0206576  0.0344703  0.0478644  -0.0442004  -0.0472244  0.036347 
20 0.101357 0.0554056 0.0281315  -0.0202204  -0.00021113  -0.00654355  0.0203521  0.00972608  0.0264124  0.011235  -0.0189847  0.0115585 
21 0.0703359 0.0810682 0.0180694  -0.041662  0.0293543  0.0117419  -0.0130269  0.0103665  -0.0230524  -0.00876996  0.0383999  -0.0339151 
22 0.144422 0.051551 0.0398131  0.00522102  -0.00831181  0.0067237  -0.00996582  0.00153469  -0.0152139  0.0145872  -0.018408  -0.0067889 
23 0.0659551 0.0437958 0.0204198  -0.0027562  -0.0172182  0.00297206  -0.0117485  0.0247052  0.00138764  -0.0150729  -0.0142506  -0.00276347 
27 0.145245 0.0896935 0.0431391  0.0266799  -0.0146377  -0.0637156  -0.0177032  -0.024473  -0.0069315  -0.012069  0.00952276  -0.00120649 
28 0.0666189 0.12769 0.0242805  0.0401446  0.00851989  -0.0104622  -0.0254689  -0.014232  -0.0715367  0.0142141  -0.0310115  0.0823957 
29 0.0173919 0.0279299 0.00688919  -0.00752371  -0.00598688  -0.00641361  -0.00283572  0.0161154  -0.0048434  -0.00802342  -0.00165348  -0.0155151 
30 0.00731417 0.141832 -0.00132946  0.0152957  0.0833441  0.0832711  -0.0445146  0.0149815  0.0426735  0.0417112  -0.0112265  0.0103613 
32 0.202204 0.0953504 0.066609  -0.0118167  -0.0217925  -0.0153545  -0.000364435  0.0565192  0.00258813  0.0126546  -0.00774678  0.0195766 
33 0.0050141 0.00916236 0.00181441  -0.00535139  0.000771419  -0.00423926  -0.00272833  0.00140393  -0.00292675  0.000337239  -0.000195133  -0.00391413 
37 0.00629941 0.0429381 -0.00218252  -0.0207182  -0.0156843  0.0230161  0.00795136  -0.016247  -0.00733639  -0.00661906  0.00622245  0.0130535 
39 0.0506771 0.0581023 0.0147404  -0.0031609  -0.0141643  -0.0125067  -0.00865329  -0.00974185  -0.0261721  -0.0401604  -0.00367168  -0.0176201 
41 0.0235729 0.0157056 0.00726003  -0.00646532  8.0554e-05  0.00626724  -0.00170681  -0.00191331  0.00230292  0.00427847  -0.00541706  0.0073037 
44 0.0372077 0.0299918 0.0111539  -0.00204578  0.00864902  0.0181257  -0.00194427  -0.000442279  0.0114595  0.0125347  0.00772752  0.00392882 
46 0.0548208 0.0700462 0.0156088  -0.0090241  -0.0220854  -0.0237381  -0.0155989  -0.037073  0.0323397  0.0230244  -0.00426263  0.0178398 
47 0.0713047 0.0275418 0.0232477  -0.0078186  0.00209006  0.00245527  -0.00631685  -0.00581044  -0.00814179  0.00239991  0.000164809  0.000909 
49 0.0108827 0.00690161 0.00310576  -0.00439252  0.000881724  6.10484e-05  0.00121947  5.76578e-06  0.00294818  -0.00225343  0.000275746  -0.00160567 
50 0.013611 0.00641477 0.00485693  -0.000255478  0.00198163  -0.00203792  0.00185455  0.00168743  0.000295663  0.00170125  0.000381694  -1.25785e-05 
54 0.1149 0.0871622 0.044636  0.0305891  -0.0231609  0.0318722  -0.0449005  -0.00249548  -0.0244768  0.0128047  -0.0180995  0.00199256 
56 0.252398 0.109753 0.0862074  -0.0140407  0.00876714  0.0162869  0.0256978  0.0269075  -0.0502019  -0.000999482  0.0123222  -0.00416425 
61 0.158489 0.164476 0.0534103  -0.0896118  -0.0563031  -0.0472422  -0.000836805  0.0162008  0.0575622  -0.0720938  0.0443307  0.00532277 
63 0.122186 0.0800824 0.0482261  0.0287378  0.00149146  -0.0159533  -0.0318188  -0.00380111  -0.0108941  0.00223592  -0.0188422  -0.03872 
64 0.0497937 0.129042 0.0286747  -0.0368594  -0.00572818  -0.0136956  0.0743124  0.050697  0.0104386  -0.0116953  0.0387977  0.0663851 
65 0.135534 0.16527 0.0518717  -0.00517084  -0.0681112  0.0258609  -0.0122871  -0.111779  0.0205741  -0.0158604  0.0557636  0.0534679 
68 0.031735 0.022533 0.0108792  0.00724782  -0.00297946  0.00436951  0.00867523  -0.00860447  0.00393176  0.00304058  -0.0103229  -0.00532142 
70 0.0464478 0.030766 0.0217331  0.00680614  -0.0149269  0.0104506  -0.00180279  -0.00352965  -0.000194707  -0.00798279  -0.00384269  0.00127637 
73 0.0196059 0.0187836 0.00949459  -0.0126785  -0.00458462  -0.00030316  -0.00449426  -0.00570724  0.00312095  -0.00100713  0.00351187  -0.00222744 
75 0.162407 0.127874 0.0672862  0.0145696  0.0261596  -0.0270295  -0.0558826  0.0210156  0.0403604  -0.0252742  -0.0633295  -0.0188198 
76 0.04615 0.0582967 0.0220426  -0.000771857  -0.0159834  -0.0130836  0.0282329  0.00249507  0.00220413  0.0287113  -0.0244348  -0.0159938 
80 0.0173469 0.0165646 0.00700538  0.00504915  0.00159311  0.0113995  -0.00148726  -0.00555401  0.000926077  -0.00136306  -0.00431266  0.00359948 
81 0.0189707 0.0423284 0.00628884  -0.0139412  0.0255642  0.0134273  -0.00569326  0.00494144  -0.00370909  0.0043383  -0.0251392  0.00160332 
84 0.00615787 0.00660732 0.0033944  -0.00405473  0.000971051  0.0010673  -0.00159313  0.000645038  0.00226874  0.000785602  0.00109233  0.00192356 
85 0.0167753 0.0437657 0.00709218  -0.0211816  -0.00255952  -0.00907543  0.0231145  0.00614714  -0.00503852  -0.00422105  -0.0049465  -0.0262265 
86 0.0161305 0.0118562 0.00787665  -0.00495121  -0.000708028  0.00503022  0.00283058  0.00084207  -0.000136834  0.00174184  -0.000402975  -0.00403395 
89 0.0557296 0.0613129 0.0288608  0.0270274  -0.0167973  0.0019901  0.0277841  -0.00159501  0.014633  0.0298344  0.00517264  0.0020655 
90 0.0108574 0.0255218 0.00530169  0.0111717  -0.00143177  -0.00757228  0.00239372  -0.00718181  0.0101946  -0.0104707  0.00793703  0.0102561 
91 0.128807 0.139096 0.0729921  0.0724844  -0.0210761  -0.0568921  -0.0255445  -0.050414  -0.0176332  -0.0164483  -0.0262556  -0.0249024 
93 0.0483155 0.0613345 0.0315676  -0.0193182  -0.0263414  0.0184538  -0.0055081  -0.00946653  0.0197124  0.0280715  -0.00402096  -0.00671536 
95 0.0128814 0.123907 0.0126337  -0.0223867  0.0450857  -0.0793324  -0.000269265  0.00522855  0.0723611  -0.00151993  -0.00440739  -0.0328722 
96 0.0535155 0.110602 0.0306809  -0.0677696  0.0157782  0.0300917  0.00479343  0.0472532  0.0169321  -0.00955319  0.0441048  0.031067 
98 0.0120004 0.0353385 0.015539  -0.0108455  -0.0150774  -0.00322016  -0.00944562  -0.00171045  0.00592487  -0.0072486  0.0055162  0.0210192 
99 0.130311 0.112544 0.0642451  -0.0152127  0.012917  0.0358419  0.0118346  -0.0574147  0.00826627  -0.0285868  0.044025  -0.0244026 
100 0.0325061 0.120978 0.028572  -0.0150149  0.0675499  0.00281498  0.0312242  0.0289626  0.0674066  0.00371042  0.0503936  -0.0105944 
103 0.00925637 0.0172586 0.00761352  -0.00831618  -0.00584536  -0.00406569  -0.00571405  -0.0031698  -0.00472612  -0.00312464  -0.00648247  -0.00179353 
104 0.0556074 0.175459 0.0118626  0.0250164  0.10755  0.0623014  0.0405482  0.0670289  -0.0720495  0.00812872  -0.0535467  0.0175885 
