2 1.94008 1.90681 1.84032 1.83848 1.81369 1.79385 1.724 1.65511 1.64763 1.57363 1.56392 1.54903 1.5347 1.41775 1.3935 1.39187 1.38551 1.29992 1.28516 1.27588 1.24766 1.10231 1.03202 0.991884 0.924818 0.886775 0.811716 0.803824 0.746839 0.718856 0.71021 0.653937 0.629272 0.599383 0.541667 0.461435 0.436746 0.388623 0.380609 0.344103 0.342739 0.271202 0.187028 0.133522 0.129045 0.118365 0.115245 0.0982485 0.0651316 0.0613365 0.0563513 0.0473548 0.0425826 0.0407148 0.0388651 0.0331686 0.024665 0.0216764 0.015613 0.0155076 0.0163694 0.0179424 0.0174714 0.0166414 0.0164197 0.0184747 0.0217903 0.0201561 0.0201665 0.0201706 0.0190567 0.0186896 0.0202284 0.0212036 0.0190427 0.0177891 0.0140213 0.0141689 0.0149425 0.0143821 0.0123464 0.0128182 0.00933036 0.0096546 0.0112679 0.0135193 0.0153512 0.0164615 0.0153611 0.0137943 0.00867774 0.00897145 0.00897497 0.012248 0.0127793 0.0106407 0.0107343 0.0142054 0.0133253 
2 1.99234 1.97885 1.94676 1.90623 1.80838 1.80223 1.64884 1.61585 1.57084 1.48442 1.33744 1.33319 1.23797 1.15556 1.05513 0.980874 0.964803 0.961764 0.936478 0.909947 0.844159 0.80156 0.74006 0.704072 0.659116 0.615187 0.594687 0.492948 0.488588 0.465882 0.368482 0.361677 0.333571 0.326057 0.293184 0.252736 0.239912 0.179554 0.159961 0.13278 0.114323 0.110553 0.102541 0.102123 0.0992019 0.0984127 0.0916097 0.0674523 0.066741 0.0506574 0.0469685 0.0461655 0.0418709 0.0416246 0.0359598 0.0336577 0.0313829 0.0256498 0.0211491 0.0238552 0.0207239 0.0171046 0.0196604 0.0208109 0.0175127 0.0201319 0.0211003 0.0215783 0.0213729 0.0199374 0.0210253 0.0214865 0.0215003 0.0186696 0.0184587 0.0168356 0.018987 0.0157242 0.0161928 0.0158528 0.0157757 0.0150373 0.0142418 0.0180527 0.0156104 0.0160428 0.0167167 0.0167703 0.0183929 0.0142604 0.0144514 0.0140292 0.0141258 0.0158278 0.0164627 0.0151735 0.0161888 0.0161763 0.012032 
2 1.87504 1.87335 1.86407 1.73538 1.63538 1.52459 1.51055 1.45423 1.39754 1.33678 1.27387 1.26349 1.25639 1.19144 1.11403 1.10411 1.07552 0.943202 0.917657 0.899747 0.870826 0.866044 0.845867 0.810647 0.780419 0.675819 0.669156 0.656286 0.624585 0.576129 0.528782 0.494623 0.471944 0.459764 0.452485 0.380231 0.183858 0.165114 0.113118 0.108264 0.0928669 0.0807596 0.0682888 0.0620213 0.0505724 0.0459905 0.0367963 0.0364351 0.0320008 0.0311893 0.0316824 0.0291311 0.02802 0.028028 0.0287205 0.0288649 0.0222211 0.0203168 0.0210309 0.0225466 0.0233899 0.0236719 0.0234455 0.0221561 0.0209747 0.0209743 0.0207554 0.0187822 0.01859 0.0189498 0.0193221 0.0176336 0.0125033 0.0137599 0.014823 0.0146842 0.0118343 0.012687 0.0127649 0.0147225 0.0112073 0.0129046 0.0126983 0.0143486 0.0143279 0.0141597 0.0241455 0.0227532 0.0241317 0.0210267 0.0188061 0.0123734 0.0115718 0.0119521 0.0118618 0.0117453 0.0158696 0.0147664 0.0142492 
2 1.91886 1.87705 1.80236 1.77126 1.76707 1.7654 1.75185 1.68453 1.66936 1.61723 1.55163 1.5201 1.49546 1.49186 1.45769 1.3532 1.33966 1.30815 1.30007 1.2345 1.22195 1.1604 1.10024 1.05392 0.945102 0.900283 0.887982 0.841822 0.796221 0.632883 0.617517 0.570744 0.546863 0.449735 0.42927 0.426575 0.415815 0.412803 0.378365 0.371892 0.331525 0.30396 0.279967 0.241988 0.230476 0.201386 0.188023 0.183975 0.163632 0.153463 0.120197 0.09502 0.0808631 0.0644857 0.04927 0.0397344 0.0335065 0.0316927 0.0216277 0.0206064 0.0216651 0.0177763 0.0166009 0.0146136 0.0135655 0.0139495 0.0144169 0.0140177 0.0141272 0.00961253 0.00997455 0.0109291 0.0135499 0.0132607 0.0114572 0.0106427 0.0170033 0.0159213 0.0162061 0.016181 0.0145336 0.0147533 0.0185714 0.0162194 0.0163141 0.015088 0.0147914 0.01461 0.0161557 0.0140723 0.0124227 0.0125457 0.00903228 0.00949915 0.0140733 0.0164867 0.0196358 0.0201678 0.0158081 
2 1.95779 1.93207 1.90063 1.85991 1.7649 1.72371 1.66424 1.56562 1.49388 1.434 1.36649 1.34308 1.30328 1.29695 1.27874 1.19994 1.18584 1.10204 1.06026 1.02804 1.00093 0.939957 0.90342 0.882294 0.844013 0.819017 0.807404 0.770544 0.748745 0.690232 0.614553 0.603571 0.480988 0.470863 0.444708 0.437885 0.426475 0.37628 0.353166 0.35184 0.349052 0.248004 0.238991 0.191589 0.173948 0.11625 0.0971752 0.0798577 0.0724557 0.0600498 0.0532411 0.0433289 0.0416039 0.0396181 0.0328695 0.0292145 0.0277023 0.0289072 0.0291994 0.0223719 0.021253 0.0217877 0.0239973 0.0252432 0.0237821 0.0229035 0.0208077 0.0178373 0.016527 0.0183069 0.0189543 0.0192687 0.0172267 0.0181891 0.0147511 0.0152485 0.0165485 0.0186314 0.0144051 0.0156121 0.0155571 0.0167645 0.0167265 0.0162897 0.0159255 0.0166748 0.0160438 0.016719 0.0130394 0.01312 0.0118105 0.00993463 0.01287 0.0124867 0.0121216 0.0120632 0.0133968 0.0128978 0.0131893 
2 1.94191 1.88587 1.69494 1.64417 1.6327 1.57578 1.56466 1.51901 1.51521 1.40701 1.3954 1.28179 1.22614 1.15722 1.08069 1.04566 1.01527 0.986757 0.945501 0.886148 0.828978 0.802229 0.754946 0.741521 0.710814 0.601592 0.594205 0.470682 0.443168 0.418929 0.343726 0.329723 0.289093 0.267903 0.247854 0.232029 0.229741 0.105854 0.0964639 0.0964104 0.0957838 0.0897998 0.0773772 0.0713602 0.0668352 0.0645222 0.0630015 0.0540958 0.0491025 0.0347125 0.0346622 0.0340168 0.0352338 0.0353126 0.0355765 0.0366767 0.0307281 0.0276077 0.0255635 0.0212142 0.0129546 0.0196106 0.0195477 0.0175895 0.0174053 0.0201226 0.0189318 0.0182283 0.0181769 0.0160423 0.0164742 0.0126095 0.0125672 0.0136617 0.0136618 0.0141927 0.0138682 0.0141926 0.0135211 0.0146352 0.0122491 0.0124253 0.0126475 0.0134037 0.0144131 0.0185624 0.0169564 0.017318 0.0173386 0.0170276 0.0159113 0.0158555 0.0159088 0.0151157 0.0137933 0.0154228 0.0152118 0.0182319 0.0183048 
2 1.95658 1.88103 1.83482 1.80827 1.79897 1.75211 1.75096 1.73494 1.71117 1.64327 1.62666 1.59382 1.59271 1.57591 1.52375 1.47528 1.41418 1.28287 1.05014 1.01237 1.00739 0.94438 0.898997 0.837621 0.78679 0.668426 0.651018 0.624009 0.560707 0.44216 0.371411 0.36726 0.342067 0.328807 0.31066 0.305503 0.270391 0.264527 0.261594 0.195804 0.17071 0.168195 0.163113 0.133752 0.112516 0.0955179 0.0855586 0.0827137 0.0708712 0.06435 0.0546352 0.0529582 0.0429672 0.03175 0.0303981 0.0265722 0.0238767 0.022904 0.0197562 0.0197577 0.0192051 0.0186586 0.0192455 0.0182008 0.0174732 0.0176824 0.0173045 0.0198225 0.0218775 0.0219897 0.0176396 0.0148331 0.0153878 0.0133054 0.0140843 0.01574 0.0141663 0.0146384 0.0146613 0.0145005 0.0122003 0.0140812 0.0143099 0.0134421 0.0143253 0.0139953 0.0136089 0.0141357 0.0110505 0.0108847 0.0120351 0.0148435 0.0148428 0.0145013 0.0144228 0.0151171 0.014843 0.0163674 0.0164153 
2 1.91232 1.88176 1.80811 1.64953 1.64795 1.51909 1.44579 1.41745 1.41259 1.35499 1.27395 1.23722 1.10108 1.0666 1.04671 0.935355 0.883006 0.803688 0.787462 0.732485 0.710536 0.633026 0.62074 0.618911 0.613396 0.552838 0.547132 0.454479 0.405347 0.382866 0.317287 0.233268 0.230368 0.208498 0.17979 0.164425 0.144107 0.133153 0.126072 0.0779189 0.0756834 0.073969 0.0708567 0.0687475 0.06725 0.0599797 0.0585201 0.0559302 0.0467841 0.0466192 0.0461379 0.0449562 0.03509 0.0328519 0.0304146 0.0286669 0.0284946 0.0241991 0.0220087 0.0173115 0.0167509 0.0154254 0.0170633 0.0177417 0.017954 0.01694 0.0169539 0.0176531 0.0167025 0.0163225 0.0169787 0.0161597 0.0126044 0.0153005 0.0160831 0.0148103 0.0148276 0.0146538 0.0193911 0.0187486 0.0200378 0.0194271 0.0194205 0.0175078 0.0175395 0.0181575 0.0167119 0.0159081 0.0160137 0.0165018 0.0186166 0.0246645 0.0214928 0.0191795 0.0205117 0.0168368 0.0169068 0.0173131 0.0157197 
2 1.99477 1.97648 1.94337 1.89534 1.84928 1.81739 1.81291 1.72156 1.71621 1.57089 1.35132 1.22149 1.13891 1.12876 1.05093 1.04796 0.993426 0.970091 0.924487 0.917428 0.850723 0.71806 0.670074 0.636876 0.616965 0.544745 0.509744 0.400509 0.37583 0.344564 0.300169 0.269959 0.24065 0.240485 0.220706 0.198509 0.181656 0.178825 0.16977 0.124152 0.100179 0.0895672 0.0817959 0.0780043 0.066774 0.0639934 0.057389 0.0532459 0.0493784 0.0481599 0.0470521 0.0430476 0.0410831 0.0391047 0.0397916 0.033598 0.0319992 0.0286854 0.0274033 0.02581 0.019008 0.0148245 0.0153666 0.0156856 0.0134218 0.0133541 0.0158897 0.014081 0.0137526 0.0147083 0.0146239 0.0157729 0.0122757 0.0119814 0.0119056 0.0140442 0.0150219 0.0153552 0.0172762 0.019654 0.0196637 0.0190754 0.0216688 0.0205774 0.0191337 0.0212781 0.0207985 0.0209943 0.018264 0.0183852 0.0157238 0.0149776 0.0138947 0.0138953 0.0141378 0.0143941 0.0119907 0.0134912 0.0121395 
2 1.96935 1.88891 1.8665 1.81478 1.76979 1.69419 1.6915 1.66798 1.64952 1.64158 1.63336 1.62596 1.58321 1.5422 1.46925 1.44914 1.35822 1.34492 1.26347 1.19848 1.17627 1.15879 1.14013 1.03699 1.01144 0.966113 0.874128 0.819598 0.802734 0.788098 0.77269 0.726262 0.715732 0.676311 0.6162 0.48059 0.429493 0.39319 0.380532 0.353411 0.345844 0.30872 0.304722 0.265969 0.256311 0.244405 0.241101 0.221581 0.216385 0.187884 0.152792 0.147766 0.128346 0.125849 0.123759 0.099977 0.0878587 0.0758796 0.0604406 0.0523293 0.0499542 0.0498637 0.0473218 0.0390067 0.0381479 0.0372493 0.0369768 0.0341803 0.033407 0.032633 0.0336743 0.0261728 0.0247264 0.0216814 0.0208777 0.0195199 0.0227504 0.020598 0.0187905 0.0188877 0.0203392 0.0196255 0.0198673 0.0204719 0.0192293 0.0195132 0.0192448 0.0192465 0.0193225 0.0127179 0.0149115 0.0166298 0.0143816 0.0145811 0.0147563 0.0156511 0.0127081 0.0136816 0.0124815 
2 1.99273 1.96895 1.91437 1.89071 1.85401 1.83614 1.83395 1.80445 1.60884 1.24127 1.20225 1.07945 1.01471 0.962433 0.933124 0.894252 0.869013 0.863444 0.832442 0.787909 0.749799 0.725342 0.711608 0.656722 0.605589 0.549961 0.503425 0.495361 0.470863 0.461935 0.400781 0.383111 0.33789 0.316632 0.295042 0.235112 0.225574 0.213302 0.199776 0.126955 0.122133 0.0952668 0.0899279 0.0791172 0.0571681 0.0502872 0.0340911 0.0310009 0.0314672 0.0316789 0.0310806 0.029847 0.0286469 0.0293971 0.0293809 0.0292376 0.0238875 0.0238396 0.0236788 0.0215491 0.0212187 0.0260635 0.0259828 0.0224484 0.0207382 0.020734 0.0164971 0.016326 0.0190912 0.0168563 0.0168369 0.0169384 0.0215959 0.0217803 0.0185115 0.0167937 0.0153895 0.0167488 0.0166234 0.0176118 0.0210866 0.0210762 0.0216328 0.0185689 0.0174253 0.0190651 0.0164533 0.0182602 0.018106 0.0182984 0.0246538 0.0245509 0.0237719 0.022902 0.0205197 0.0205242 0.0201571 0.0197925 0.0197992 
2 1.95688 1.94531 1.88949 1.74881 1.73296 1.70099 1.69686 1.67383 1.58406 1.49609 1.43921 1.43723 1.35778 1.31941 1.27372 1.23134 1.21411 1.17267 1.1064 1.07003 1.0318 1.01254 0.977662 0.948894 0.9056 0.900535 0.824373 0.785365 0.714919 0.706832 0.613677 0.605496 0.590886 0.480524 0.444918 0.370666 0.363583 0.318883 0.305801 0.255233 0.249382 0.239553 0.222892 0.194708 0.164703 0.160183 0.126078 0.110056 0.0983826 0.091644 0.076934 0.0589905 0.047672 0.0417946 0.0414327 0.042205 0.0399925 0.0396032 0.0360789 0.0276968 0.0286218 0.029592 0.0305294 0.0259965 0.025617 0.0201731 0.0227101 0.022824 0.0222887 0.0181159 0.0124877 0.0129748 0.0137216 0.0136431 0.0131239 0.0128877 0.0128719 0.0151144 0.0143502 0.014647 0.0154347 0.0151207 0.0215231 0.0215726 0.0157585 0.0150388 0.0202701 0.0213735 0.0223038 0.0200863 0.020264 0.020197 0.0165005 0.0158522 0.015099 0.011367 0.0138261 0.0125158 0.0128595 
2 1.92439 1.83582 1.80547 1.75843 1.72519 1.70352 1.69342 1.67624 1.62349 1.61731 1.60473 1.57236 1.49092 1.40625 1.38801 1.34682 1.31834 1.30649 1.25144 1.19545 1.1585 1.0433 0.736806 0.676922 0.586654 0.514246 0.481734 0.463922 0.452483 0.337982 0.293818 0.275292 0.264366 0.250804 0.247044 0.228944 0.226026 0.213458 0.204941 0.203357 0.197245 0.19448 0.185664 0.160762 0.113886 0.105963 0.0909364 0.0666505 0.0556272 0.0452614 0.044586 0.0406692 0.0375532 0.0344466 0.0329756 0.0329987 0.0215763 0.0222296 0.0222546 0.0249803 0.0231738 0.0244323 0.022383 0.0203698 0.0189415 0.0201262 0.0186486 0.0166654 0.0162649 0.0168284 0.0176334 0.0178557 0.0183217 0.0162932 0.0164485 0.015196 0.0147018 0.016049 0.0161931 0.016499 0.0163135 0.017041 0.0145507 0.0185798 0.0133845 0.0140191 0.0140502 0.0126444 0.0127008 0.0114039 0.0143495 0.0125924 0.0184208 0.0186993 0.0194948 0.0204867 0.0168747 0.0169328 0.0153642 
2 1.98774 1.85149 1.84286 1.83146 1.81366 1.76767 1.71568 1.65579 1.60592 1.59516 1.5283 1.45798 1.33898 1.28471 1.22368 1.18309 1.16645 1.11201 1.05062 1.03038 0.927182 0.902008 0.889073 0.856434 0.845396 0.839616 0.832954 0.82216 0.81486 0.796924 0.764714 0.648387 0.607786 0.600355 0.541277 0.497998 0.471088 0.447191 0.380001 0.377467 0.37103 0.356292 0.323183 0.3084 0.305925 0.295711 0.268225 0.249812 0.222058 0.199517 0.116581 0.0891873 0.0874577 0.0609276 0.0579824 0.0539054 0.0446602 0.0446822 0.0405802 0.0312377 0.0262578 0.0161169 0.0183852 0.0223828 0.0209889 0.0193264 0.018979 0.0218534 0.0263172 0.0270595 0.0261794 0.0217494 0.021125 0.0228856 0.021414 0.0199384 0.0221653 0.0228701 0.0228626 0.0190941 0.0189065 0.015835 0.0155678 0.0180976 0.0183196 0.0189459 0.0178144 0.0182403 0.0182535 0.018695 0.017973 0.0136524 0.0143302 0.0135499 0.014593 0.0148098 0.0121302 0.0179828 0.0180015 
2 1.99952 1.86979 1.80016 1.70892 1.57849 1.55763 1.53611 1.50177 1.48937 1.47219 1.44262 1.38312 1.3339 1.27466 1.26293 1.22149 1.18802 1.17785 1.15117 1.0642 0.993425 0.934964 0.872869 0.83313 0.816662 0.800498 0.787168 0.753474 0.666048 0.652514 0.577703 0.515912 0.44098 0.358416 0.344335 0.240017 0.218107 0.195953 0.164697 0.136308 0.12108 0.098529 0.0878972 0.0852907 0.0792414 0.0771762 0.0714666 0.0663319 0.0449403 0.0259637 0.0254789 0.0250134 0.0237143 0.0250072 0.0277335 0.0288972 0.0290006 0.0282102 0.0204664 0.0213937 0.0194584 0.0172971 0.0197111 0.0188764 0.0190527 0.0242875 0.0199531 0.0198539 0.0225274 0.0222626 0.0188128 0.0177111 0.0136178 0.0144505 0.0144186 0.0161672 0.0166867 0.0166666 0.0139993 0.0149144 0.0164421 0.0186747 0.017897 0.0190176 0.0188029 0.0179082 0.0194695 0.0193446 0.0189297 0.0176075 0.01855 0.0204882 0.0204925 0.0233945 0.0223102 0.0223166 0.0254983 0.0250702 0.0226328 
2 1.96238 1.95501 1.87932 1.85266 1.81723 1.78531 1.77831 1.67475 1.59571 1.5779 1.49146 1.46619 1.41474 1.20566 1.19707 1.19465 1.186 1.16055 1.151 1.06682 1.04171 0.967487 0.963126 0.942056 0.910819 0.864088 0.817895 0.746154 0.658987 0.585756 0.524796 0.506203 0.49569 0.404518 0.403159 0.37541 0.338907 0.322558 0.300957 0.296333 0.244012 0.236079 0.221125 0.21056 0.155356 0.152457 0.142884 0.138141 0.127407 0.101144 0.083347 0.0616822 0.0611585 0.0532264 0.0486686 0.0444207 0.0402684 0.038848 0.0347021 0.0315455 0.0291915 0.0308464 0.029868 0.0257846 0.0251176 0.0223026 0.0172705 0.0187832 0.021529 0.0215322 0.0249406 0.0251509 0.0215412 0.021603 0.0207309 0.0207457 0.020519 0.0204129 0.0204683 0.0212558 0.0208651 0.0193292 0.0222968 0.0192819 0.0229641 0.0233704 0.0203436 0.0191862 0.0147064 0.0148471 0.0142283 0.0143633 0.0140811 0.0105603 0.0105665 0.0137318 0.0144448 0.0177723 0.0170101 
