generation s r distopt trait[0] trait[1] trait[2] trait[3] trait[4] trait[5] trait[6] trait[7] trait[8] trait[9] 
3 0.0788957 0.0555508 2 0.019756  0.00537246  0.00851594  0.0109911  -0.00672699  0.0167658  -0.00792186  -0.0147904  -0.0234517  0.0362707 
7 0.120703 0.100222 1.98092 0.0309892  -0.0117931  -0.0363285  0.0699219  0.0234383  -0.00638041  0.00817657  0.0381988  0.0224501  0.0107789 
10 0.133648 0.0746156 1.95195 0.0321768  0.0187884  0.0245884  -0.0234898  0.0352787  -0.00103254  -0.036134  -0.0026106  -0.0173152  -0.0128388 
14 0.711441 0.299621 1.91955 0.163614  -0.0409517  0.0586354  -0.0202584  0.0593497  -0.0147403  -0.00350278  0.0428061  0.219934  0.0593512 
16 0.344653 0.194874 1.77407 0.0958296  0.0210692  0.0427865  0.118012  -0.0446621  -0.00928978  -0.0200594  -0.0732324  -0.0134288  0.0675609 
17 0.0650274 0.0585756 1.68855 0.0190214  0.023831  -0.0293907  0.0125009  -0.031477  -0.000955235  -0.0159493  0.00708993  0.0106586  -0.00844553 
18 0.0773232 0.0464374 1.66979 0.0249449  0.0191302  0.0158646  0.010333  0.0146895  0.00179369  0.00281139  -0.0193729  -0.0113585  0.00886201 
20 0.0328214 0.0468048 1.64734 0.0146129  -0.00399367  -0.0163846  0.01866  0.0117749  0.0023372  -0.0159661  -0.0179288  0.0224488  -0.0109607 
21 0.351017 0.312348 1.6375 0.113136  0.0673099  -0.0135808  -0.188984  0.0208862  0.0286616  0.0425338  -0.0644031  0.161123  -0.105623 
24 0.0882231 0.123869 1.54291 0.0358713  -0.0773595  -0.0241294  -0.0403553  0.000644568  -0.02523  0.0283348  -0.0240854  0.0377565  -0.0491521 
25 0.057854 0.2258 1.51526 0.0300994  -0.111278  -0.130147  0.0381009  -0.0609729  0.0800347  0.0682308  -0.0664236  -0.00973815  -0.00459462 
26 0.570482 0.209783 1.49659 0.146911  0.0515423  -0.033336  -0.00320753  -0.0232978  -0.0724474  -0.00402292  -0.0474764  -0.102874  0.00176374 
28 0.41449 0.227781 1.33731 0.177189  -0.0524967  -0.0928868  0.00859241  -0.0254539  -0.0508131  -0.00707504  0.0318022  0.0673396  0.0143079 
29 0.421686 0.272823 1.20068 0.138472  0.00101962  0.12784  -0.0547588  0.107245  0.0478028  0.0783675  0.122822  -0.00986596  -0.0283622 
