generation s h r distopt trait[0] trait[1] trait[2] trait[3] trait[4] trait[5] trait[6] trait[7] trait[8] trait[9] 
1 0.0308688 0.503983 0.0307646 2 -0.00783711  0.00753862  0.00930143  0.00193278  0.00240655  -0.0095404  -0.0165086  -0.00330368  0.0188369  -0.00169407 
2 0.146374 0.505388 0.110733 1.99239 -0.0369878  0.00366841  0.0382801  -0.034574  0.0229589  0.0347032  -0.0182409  -0.0146605  -0.0555857  0.0533908 
6 0.0450752 0.499878 0.030828 1.9578 -0.0115774  0.00937122  -0.00601667  -0.0128639  0.0179043  0.00401128  0.0080505  0.00535963  -0.00426137  -0.00885879 
10 0.0852017 0.494121 0.0376789 1.94651 -0.0217629  0.00378299  -0.00993194  -0.0108892  -0.00567365  -0.00443124  -0.0056548  0.00791525  0.00345468  0.023583 
12 0.108493 0.496091 0.0607678 1.92539 -0.028639  -0.0189398  -0.00799122  -0.0165105  0.00797747  0.0148059  0.0314751  0.00198504  -0.0274298  0.0121446 
13 0.0469272 0.508231 0.0506034 1.89846 -0.0130715  -0.031172  0.00563296  -0.00876505  -0.0120755  -0.00119837  -0.000679149  -0.0288019  0.0107931  0.0146913 
14 0.0115087 0.502134 0.0127736 1.88634 -0.00277661  -0.00421934  0.000361663  0.00611564  -0.00235379  0.00426205  -0.00247762  0.00294996  0.00751853  0.0022463 
17 0.0384494 0.502351 0.0326554 1.8833 -0.00886189  0.00659111  -0.00317014  0.0243317  -0.00825454  -0.00404915  0.00468513  0.014191  0.00400399  0.00429122 
18 0.0485019 0.499174 0.0310635 1.87326 -0.0121063  0.00238176  -0.00726572  0.00331592  -0.0129699  -0.0016293  -0.0136254  0.00230937  -0.0143974  -0.0134082 
19 0.000306631 0.525325 0.00557707 1.86058 8.05031e-05  0.00145861  0.00191841  -0.00192638  -0.00201322  -0.000839626  0.0019489  0.00150165  0.00257953  -0.00202814 
20 0.0338996 0.535562 0.0727647 1.86049 -0.00824318  -0.026037  0.0124257  0.0199817  -0.0148794  -0.0226622  -0.0372255  0.0129986  -0.0059071  -0.0408728 
23 0.0443594 0.528713 0.0769611 1.85151 -0.0125846  0.0330495  -0.0228781  0.034383  0.0235987  0.0408251  -0.011618  0.0014615  0.001975  0.0245392 
27 0.0249692 0.508937 0.0344321 1.83975 -0.0069633  -0.0130489  0.0109815  -0.000285681  0.0213355  -0.00535987  -0.000691916  -0.0163795  -0.00283923  -0.00923988 
29 0.0322302 0.499836 0.0219604 1.83304 -0.00891278  0.0103013  0.00393284  0.00411344  0.00652864  0.00551139  0.0103079  0.00570793  -0.00701852  0.00179622 
30 0.110819 0.495778 0.0612084 1.82437 -0.028333  -0.0113405  -0.0184431  0.00685965  -0.0100342  0.0072237  0.0409411  0.0228846  0.00805605  0.00320246 
31 0.0167406 0.596686 0.0809519 1.79533 -0.00303584  -0.00803438  0.0314753  -0.0312822  0.0103452  -0.0201151  0.0123895  0.000991043  0.0248283  -0.056812 
33 0.20825 0.49368 0.114436 1.7907 -0.058358  0.0111732  0.00569263  -0.0293455  0.0256546  0.0151344  -0.0165099  -0.00306596  -0.0187709  0.0845572 
35 0.122077 0.508495 0.102652 1.73708 -0.0390401  0.00332355  0.0418269  0.027485  0.0504572  0.0490125  -0.0018857  0.005704  -0.0169864  -0.0349936 
36 0.0597923 0.526821 0.0889363 1.7036 -0.0224001  0.0423111  0.0201924  0.0196727  0.0437764  -0.00441151  0.0447847  0.0245625  -0.0078534  -0.014712 
37 0.0654434 0.501236 0.0481882 1.68647 -0.0192914  0.0143447  0.020834  -0.0076072  -0.00433048  -0.0154763  -0.00774529  -7.00247e-06  0.020556  0.0226151 
39 0.00633532 0.506256 0.0133403 1.66757 -0.00143928  -0.00047625  0.00459743  1.78448e-05  -0.00363717  -0.000399803  -0.00689144  -0.00416875  -0.00118873  -0.00865201 
40 0.020846 0.546141 0.0633938 1.66568 -0.00655795  -0.00378142  -0.0352266  0.0163261  -0.00951018  0.0222446  0.022033  -0.00222666  -0.0128182  0.0348429 
41 0.011171 0.517504 0.0289732 1.65947 -0.00468474  -0.010043  -0.00997731  0.00946405  0.00956917  0.00743973  0.0148363  -0.000843078  -0.0107591  -0.00663458 
43 0.00572093 0.501377 0.00690656 1.65612 -0.00186485  0.0015315  0.00296807  0.00128711  0.000379702  -0.000804867  0.00378688  0.00114635  0.000260722  -0.00385964 
45 0.144363 0.494738 0.0790575 1.6544 -0.040189  0.0353326  -0.00764455  0.0172297  -0.00973155  0.0142507  0.00765988  -0.0256315  0.0207701  -0.0398298 
46 0.0388979 0.516436 0.0568845 1.61313 -0.00966816  -0.0225566  -0.00964001  0.0186019  -0.0103515  -0.0116507  -0.0182074  -0.0147697  0.0145828  0.0344878 
47 0.0461621 0.501308 0.0354158 1.60126 -0.0149695  0.00441738  0.000420764  -0.00370165  -0.00319891  -0.00906052  0.0141256  0.0178156  0.000364421  0.0196828 
48 0.025384 0.516847 0.0447545 1.5871 -0.00475574  -0.00961989  0.00729108  0.00144993  -0.00874214  -0.0355742  -0.0181409  0.0115703  -0.00173924  -0.004961 
49 0.0391035 0.497436 0.0184983 1.57919 -0.0120417  -0.00356764  0.00156329  -0.0044616  -0.00185016  0.00548764  0.000334411  -0.0105645  -0.00255107  -0.00321604 
50 0.0401175 0.510435 0.0491394 1.56699 -0.0159653  0.00169489  0.0223772  -0.00492945  -0.0127339  0.00953102  -0.00822413  -0.00304984  -0.0104317  0.0345418 
51 0.0204465 0.519845 0.0425569 1.55439 -0.00410852  0.0155273  0.00234296  0.00726448  -0.00651034  -0.0237814  -0.0195771  0.0129154  0.0102374  -0.0152328 
53 0.0123674 0.541619 0.0460571 1.54787 -0.00493865  0.00715815  -0.014498  -0.0173966  0.00298117  -0.0144596  -0.00496543  -0.0118416  -0.0278094  0.0194058 
54 0.0637902 0.50579 0.057819 1.54389 -0.0214501  -0.0195487  -0.0157266  0.0394591  0.0131964  0.00953165  0.00931983  0.0116028  -0.00801214  -0.0120728 
55 0.0286361 0.500493 0.0213115 1.52373 -0.00973994  -0.00551634  0.00771674  -0.00311515  -0.00869634  0.00929172  0.00746296  0.00375356  0.00161007  0.00502893 
56 0.00341163 0.598028 0.0366203 1.51444 -0.00279909  0.0200515  -0.00871626  -0.00772571  0.000358296  -0.0080624  0.00667136  0.0199921  -0.0142944  0.00904635 
59 0.0602302 0.663339 0.199324 1.51332 -0.0358999  0.007901  0.0313483  -0.00343484  0.0457398  -0.065413  -0.144057  0.0459387  0.0572768  0.0697848 
60 0.0906836 0.506108 0.0767162 1.49387 -0.0255181  -0.0453553  -0.010887  -0.00585414  0.00688814  -6.24397e-05  0.0542507  0.00493949  0.000106551  -0.00304943 
61 0.141076 0.555068 0.193972 1.46453 -0.0609589  0.0113612  -0.0241666  0.068991  0.0440101  0.134576  -0.010658  0.0380522  0.0749219  -0.0348372 
63 0.0939494 0.504813 0.0758764 1.41875 -0.0340889  -0.00217151  -0.0241883  0.0452634  -0.0227545  0.0271109  0.0207424  -0.016147  0.00357882  -0.00024087 
